feature1,feature2,true_label
0.025976936241869975,-0.04670317061762384,0
0.3503346184979422,0.07632625299036393,0
0.10128079862256065,-0.1235630898367402,0
-0.14628186722174805,-0.12976745634588627,0
0.11833564271348905,-0.12629534424607888,0
0.08693245706892387,0.6226202395936317,0
0.2613374110295077,-0.09780705965035234,0
0.36036417664918347,-0.12242261190646542,0
-0.6114373605533562,-0.30242589327522124,0
-0.5612375763077567,-0.1054540452123926,0
0.00552551375686551,0.5029311936825848,0
0.09807821212924879,-0.06573015864265927,0
0.24882167435504673,-0.6633405927023656,0
0.07068436743256978,0.23125955816609003,0
-0.44357587373395246,0.34312621296207874,0
0.10154892224832424,-0.12458637417024038,0
0.18983455983188544,0.6812078573413187,0
0.054559876517548546,0.07446617589010082,0
-0.13780826986207323,-0.2549533108394375,0
0.24910074496327367,-0.25682514777266013,0
0.02146987116581774,-0.143297234029535,0
0.14369394772391755,0.10009863158608448,0
0.31126198327736976,-0.1530049196564241,0
-0.08096248058801138,-0.2936291147346922,0
-0.13328797802283346,0.11319014791345565,0
3.15139772332907,2.8155669351644748,1
3.173921184021132,3.27112757176099,1
3.0826869806447403,3.375359162511613,1
2.845242160179285,2.7510690593377167,1
2.6442559502191445,3.299208862297837,1
3.1308731312708113,2.988883065817909,1
3.055993725263964,2.774902190540325,1
3.489150395923365,3.0258442363950455,1
3.0218789589209787,3.1451533247797383,1
3.0962018463473426,3.044776804855826,1
2.8419051089109377,3.094293671427199,1
3.376404899295007,3.2690840092309954,1
3.3186373253278796,2.897756864713763,1
2.802079035948284,2.9748426159800703,1
3.011144982457739,3.2188383036941897,1
2.6615070740570363,3.3059100638921226,1
2.968398420284202,2.914623786010516,1
2.7975791249479665,2.669028665626846,1
3.164634116792383,3.014663593437681,1
2.7420078200517892,2.740984245587277,1
2.932843060141974,3.3338043050578787,1
2.948081729727279,2.6993714093763788,1
2.9508513871828113,2.945455286050466,1
2.4606226714116857,2.9891410266964376,1
2.9538130939582645,3.1392412729626837,1
3.369791218989069,3.2253130059095514,1
2.9462222618890337,2.7786948182516658,1
3.514671960649972,3.0118436868028975,1
3.0027858583825893,2.9951749825779994,1
3.039616952153571,2.9711279176152114,1
2.885267598623953,2.8906282117519218,1
2.9934493459568,2.891315045773247,1
2.857430843464567,3.021286045538379,1
2.949004556515829,3.300798597716538,1
2.469806038321398,3.2183013703844923,1
3.249217038499526,2.58532195351837,1
2.9314624811839303,2.9257118268008417,1
2.7184976610564355,2.844436662481825,1
2.7778848309068342,3.3504540886847245,1
3.187135678629492,3.254311018998832,1
3.144334412808647,2.7741896457565542,1
2.8950959467440454,3.0978749122455835,1
2.7555744382216107,3.142599686034478,1
2.951934920368373,2.9250358384900803,1
3.142191993640698,3.088852662297208,1
2.9278067668361842,3.2318659606728497,1
2.7837873344800204,3.123187121388853,1
3.118620251593677,2.938090712137202,1
3.0652266044484238,2.7497772847229394,1
3.1848054038413802,2.9630195727114024,1
2.895455395896192,3.209801845167378,1
2.859131261891448,2.718307740727288,1
2.688674165295219,3.121201990269128,1
2.743914129500743,3.350958836396873,1
2.5836141184232555,3.3392912736580076,1
3.0422034934405238,2.9806573776259215,1
2.89101618263821,3.079827222870414,1
2.99247305951503,3.220660376403304,1
3.022845529732408,3.0300603522923755,1
2.927277557557229,2.9886108752557865,1
3.061560353778412,2.657966321468675,1
2.7303629155788576,3.148652818804543,1
3.0341730876255886,2.963203332729464,1
3.0036867866130788,3.069516341072334,1
2.8920480639381276,2.8443390549195375,1
3.0391690510195364,2.8043254444769934,1
3.081650551142894,2.6594832791524317,1
3.2058311274651285,3.094519496482609,1
3.0512059468627752,3.1965381967891027,1
3.333094888892515,3.202874013003626,1
2.6318251537336708,2.7440846066528595,1
2.8750362844608643,3.005218210042167,1
3.1035318040938247,2.854851237369307,1
3.0373533528954155,2.8489234135293353,1
2.8776964394016105,2.7186677806303554,1
2.8153533507778192,2.729663078876733,1
2.8048253494045334,3.210728359321568,1
2.8101202222336115,3.526476412967478,1
3.098663580176178,3.0369672247389747,1
2.8283284439637573,3.1400619758817983,1
2.8848724347524453,3.024401962929072,1
3.512016907653759,2.98078802005507,1
3.229854665257135,2.8593647149748227,1
2.993002301900608,3.354160127127102,1
2.8746065884424463,3.3624897115993857,1
3.1415503870910952,2.8875066448211464,1
3.126481547811104,3.194510889925346,1
3.1243619924434394,2.6859550560219088,1
2.8545725648350264,2.950496272889699,1
2.9851133141799906,3.1241344195101357,1
3.035540200186651,2.7329311282579796,1
3.0760395702011927,3.1221171490567645,1
3.111958089586208,3.2161561451109244,1
3.166784430909781,3.0918360158456872,1
2.9859668577082705,2.6678078132968017,1
3.085923643826517,3.0415375374326223,1
3.054315767439075,2.744650284835938,1
2.7837886919183474,3.2106305706665808,1
2.992088969228669,3.1363001394745247,1
3.005663675226092,3.005951227899149,1
-1.7654290485060007,2.8709888179456566,2
-1.9759698057647541,2.8844311778237395,2
-2.108624056858079,2.92270696913284,2
-1.9444665570915718,2.8803128445841306,2
-1.6860609686066197,2.776348174445124,2
-2.0467179110403397,2.8900672354314563,2
-1.6382555289115668,3.0491386941278935,2
-1.7420388651328413,2.628609906740757,2
-1.9332374335326854,3.2224076989058594,2
-1.9794290026811439,3.266370093766338,2
-2.129322112525093,3.352336860046395,2
-1.4252754690951874,2.909290359890085,2
-2.111375630350193,3.3633461192794254,2
-1.6051069635673219,2.869284993211683,2
-2.1050467042739642,2.9295538477848733,2
-2.336112627758569,2.7703370133789504,2
-2.251035191688017,2.808050608723968,2
-2.0086712218466953,3.05855368313413,2
-1.6123748767964807,2.7504114898153023,2
-1.753919400380854,2.9465027889436226,2
-2.012365927413108,3.168704873041651,2
-2.2806805053905745,3.0956024365460126,2
-1.958386947946736,3.1231128160020374,2
-1.9277078390230455,3.6138250349777237,2
-2.159434996062829,2.8672507612495455,2
-2.155785131606191,2.8611307202099363,2
-2.1593467818266294,3.297254132776888,2
-1.6448739380025363,2.857313426562631,2
-2.208088893276057,3.117853889096601,2
-2.138055761070243,3.1582329544388776,2
-1.9492692447871751,2.621063971250692,2
-1.6131236996674847,3.4489694182738804,2
-2.1531971726210966,2.903074610016004,2
-1.9285336523187737,3.083614197496756,2
-1.8353639318317925,3.502551134691587,2
-2.044236806873512,2.8004256888653867,2
-2.3448298070036317,2.8172674900145203,2
-2.008281743218449,3.448639465879447,2
-2.129402824759043,3.0559469879097247,2
-2.004105724018188,3.297098318362021,2
-1.3682668935315947,2.8672828067699196,2
-2.1223598606295555,3.261040219267268,2
-1.8295271275934222,3.4616768314340085,2
-1.854017953668509,2.910176977303235,2
-1.8523362923269227,3.277175895145727,2
-1.794879454700659,3.1268185077768242,2
-1.7333313276027116,3.292323897611418,2
-1.6544602522406182,3.1621774718974107,2
-2.0417795200792135,3.0366784216083307,2
-1.6983727583729107,2.795766082253191,2
-1.9078316727817748,2.9016652969181598,2
-1.9928137942662956,3.3196129656518245,2
-1.9522252329950243,3.011609137039037,2
-2.33996403524498,3.1865633915068052,2
-1.8386289547147312,3.540813680826365,2
-2.07694455873825,3.054787581915985,2
-1.9376540790723111,3.3943633199408687,2
-2.023823883096738,3.069755381442585,2
-1.8480258725708651,3.0466522807890897,2
-2.111608403637632,3.048522498224577,2
-1.731592062535057,2.743371175147235,2
-1.966757581463281,2.8249697962652065,2
-1.7012383427687894,2.6192032738040565,2
-2.139730461817897,3.0943029687661303,2
-1.608618992691415,2.983562434731753,2
-2.1387998816732994,3.4702892673601475,2
-2.362003475104061,2.4502985108449797,2
-1.889996387486667,2.8744864439118474,2
-2.255308204282678,3.1770891118248383,2
-1.9390498215572003,2.8589803423158178,2
-2.3200760996677237,3.2181143320700363,2
-1.8374497055103347,2.9752060340551543,2
-1.5383407509880835,2.732478808418462,2
-2.381381292731185,2.827022982529689,2
-2.0113965040888746,3.060834862330673,2
-2.0603090144640825,3.0880138491285742,2
-2.312884856047611,3.3609411510183147,2
-2.020537794598142,3.2793239578970317,2
-1.914318663405574,3.114188304788446,2
-1.857558179941949,3.1119271400043287,2
-1.839319310033114,3.3322881325331077,2
-1.9508697075746324,3.177250939397128,2
-2.0224339235718065,3.360029303862368,2
-2.1690980755148175,3.450235108227704,2
-2.0100394876610856,2.642306224470488,2
-1.9679738962723028,2.8297370856312796,2
-1.789839112752819,2.8368440051744024,2
-2.111545858303695,2.5276148172636175,2
-2.1130765798122693,2.394030168342761,2
-2.3959757058714306,3.1901036640360743,2
-1.803549960337292,3.1063643904462412,2
-2.241744035782303,2.988072160964505,2
-2.000900634772642,2.7104088277018645,2
-1.6241504245582123,3.219340572643918,2
-2.055241043457416,3.0067214597486327,2
-1.9479042980131118,2.4895662828939273,2
-2.0617943456301493,2.8295039380005504,2
-2.250405002473729,2.9297249267785115,2
-1.5505783682876193,3.1602107153167527,2
-2.1427947474456994,3.1431456953390398,2
-1.6501611408534995,3.231158420728192,2
-1.9850924075199565,2.8382658055736067,2
-1.8254441715966025,3.0983713463554374,2
-1.776201694993067,3.1587929504204926,2
-1.7376118211701663,2.866191197109858,2
-1.6706514835914186,3.0493999011731,2
-1.4811847818436836,2.827703045477608,2
-1.5660090492086876,3.049477695865662,2
-2.162854500903612,2.8790285414864196,2
-2.08008682704858,3.1060414866004793,2
-1.869291127991125,2.856574999015355,2
-2.0060886480652456,3.535567589652966,2
-1.5681142074748222,3.109080917418508,2
-1.99049913045795,3.030007831679565,2
-1.8466205068173958,2.7443018587003984,2
-2.0643441343558364,2.5828539815306026,2
-1.9001942193486803,3.161798984925685,2
-2.1207966155748434,3.3934966908225084,2
-2.3064414157505855,2.633906279947545,2
-1.943887045360007,3.2617745756530385,2
-0.6138458081040952,2.252576604151365,-1
-0.13331058575297128,3.7342323808166054,-1
4.007018640112586,-0.7827907312654458,-1
-2.231722027649484,0.9235032859336219,-1
4.12363345616691,-2.893378109943334,-1
1.2296658356348278,1.3156022009252055,-1
2.33113022415281,-3.684323148727402,-1
2.1582496468208854,4.090325206656409,-1
-3.2031689112975803,-2.6245667507612236,-1
4.713950940416396,-3.1902304729051023,-1
3.5438509336957917,-0.0772214355196521,-1
-2.5276892559682294,3.7074990127251137,-1
-0.5469474499733451,0.14817353929690213,-1
-1.4076663060023433,0.9295085143492745,-1
-3.3647612741497723,-1.0891846334823931,-1
4.694123223352875,-2.4186656729887246,-1
1.567366645412922,-1.748099357753051,-1
2.7347312568660067,-3.6912633928165017,-1
4.698210450785448,-0.4621045861636075,-1
-2.6394953665353604,-4.265032526699874,-1
-3.302420949124593,0.1977394855601764,-1
-1.6299682356871372,3.2888336588260945,-1
-0.6911247633819411,-2.512857274123701,-1
1.1714498660403008,2.067772168854458,-1
-3.3295809209905016,-3.3238078371168234,-1
-4.6332857306645705,2.3640201506564047,-1
1.638045276218051,-0.25369124250186115,-1
3.441704489691972,3.0567015295005326,-1
0.8535436439675212,3.682712805132587,-1
-2.9415878996323173,-3.8808038060227212,-1
-2.302503884830104,-4.429131439106851,-1
0.3116952800103201,4.366056922949614,-1
-4.6065645933149035,-3.778900859899732,-1
-0.478009717165647,4.338750175279049,-1
-1.838438950232495,0.07234808688392391,-1
-4.584271409496079,-3.5165679903791114,-1
4.866301229588469,4.6511869643604555,-1
-4.950600190655904,4.51811785423239,-1
1.3911993781550036,3.679182945200221,-1
-0.4526014436614094,0.15596028579250287,-1
-0.11153419743079773,1.6686425754610434,-1
-3.603487452436871,-4.700264101273221,-1
-1.9207005840880909,2.0468076273664675,-1
-2.9814654787705166,1.7343243332491731,-1
4.699120461072704,-4.060992842105816,-1
1.7260211822512623,-0.5624978069542887,-1
3.681422543775053,-3.228502105526141,-1
1.9262595222616454,3.381152896481103,-1
4.446142194740233,1.8324802828964586,-1
-0.02825235991572672,1.1784724020121384,-1
